INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (0,'Travon Isai','Travon_Isai@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (205,'Salina Nanci','Salina_Nanci@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (206,'Clora Wendy','Clora_Wendy@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (207,'Eryn Mercy','Eryn_Mercy@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (208,'Karyl Isobel','Karyl_Isobel@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (209,'Ford Gayla','Ford_Gayla@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (210,'Dallas Alan','Dallas_Alan@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (211,'Lexis Aja','Lexis_Aja@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (212,'Jerel Octavie','Jerel_Octavie@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (213,'Booker Owens','Booker_Owens@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (214,'Normand Fronie','Normand_Fronie@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (215,'Jajuan Linwood','Jajuan_Linwood@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (216,'Alena Lempi','Alena_Lempi@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (217,'Dovie Tim','Dovie_Tim@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (218,'Kendrick Matteo','Kendrick_Matteo@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (219,'Cleta Zina','Cleta_Zina@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (220,'Hillary Latoria','Hillary_Latoria@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (221,'Eda Mikeal','Eda_Mikeal@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (222,'Hershel Shanell','Hershel_Shanell@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (223,'Loma Jett','Loma_Jett@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (224,'Giles Wilfrid','Giles_Wilfrid@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (225,'Torrence Lorenzo','Torrence_Lorenzo@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (226,'Margery Lana','Margery_Lana@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (227,'Taya Derrek','Taya_Derrek@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (228,'Lyric Fenton','Lyric_Fenton@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (229,'Dionne Felix','Dionne_Felix@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (230,'Maryam Alissa','Maryam_Alissa@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (231,'Jarod Clarissa','Jarod_Clarissa@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (232,'Montserrat Adriane','Montserrat_Adriane@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (233,'Ciara Merrill','Ciara_Merrill@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (234,'Ballard Jennings','Ballard_Jennings@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (235,'Selmer Candido','Selmer_Candido@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (236,'Lilla Deja','Lilla_Deja@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (237,'Milan Sheryl','Milan_Sheryl@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (238,'Greg Gladys','Greg_Gladys@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (239,'Nancie Guthrie','Nancie_Guthrie@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (240,'Ebony Cydney','Ebony_Cydney@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (241,'Aloysius Dani','Aloysius_Dani@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (242,'Vernon Mariana','Vernon_Mariana@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (243,'Pattie Gaige','Pattie_Gaige@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (244,'Atlas Kendrick','Atlas_Kendrick@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (245,'Burley Pranav','Burley_Pranav@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (246,'Meyer Dawne','Meyer_Dawne@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (247,'Candida Aaliyah','Candida_Aaliyah@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (248,'Lars Affie','Lars_Affie@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (249,'Arne Ruthie','Arne_Ruthie@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (250,'Genesis Margurite','Genesis_Margurite@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (251,'Jolene Wilford','Jolene_Wilford@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (252,'Maliyah Silvester','Maliyah_Silvester@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (253,'Janice Jo','Janice_Jo@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (254,'Madeline Tristen','Madeline_Tristen@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (255,'Norman Tavon','Norman_Tavon@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (256,'Lisa Brien','Lisa_Brien@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (257,'Rianna Ludwig','Rianna_Ludwig@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (258,'Jovani Kyree','Jovani_Kyree@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (259,'Gaines Oliva','Gaines_Oliva@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (260,'Theresa Abigail','Theresa_Abigail@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (261,'Charlotta Marquita','Charlotta_Marquita@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (262,'Dwaine Journey','Dwaine_Journey@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (263,'Iva Terrance','Iva_Terrance@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (264,'Frazier Versa','Frazier_Versa@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (265,'Tawanna Waldemar','Tawanna_Waldemar@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (266,'Carlisle Blanchard','Carlisle_Blanchard@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (267,'Fernanda Sula','Fernanda_Sula@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (268,'Larkin Merrie','Larkin_Merrie@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (269,'Jaeden Braden','Jaeden_Braden@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (270,'Aiyana Annamarie','Aiyana_Annamarie@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (271,'Mia Bridgett','Mia_Bridgett@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (272,'Kali Cindi','Kali_Cindi@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (273,'Kenyatta Cas','Kenyatta_Cas@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (274,'Glynda Kristyn','Glynda_Kristyn@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (275,'Audrey Carry','Audrey_Carry@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (276,'Emily Ernestina','Emily_Ernestina@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (277,'Hobart Kadijah','Hobart_Kadijah@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (278,'Duke Signe','Duke_Signe@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (279,'Wendy Debbie','Wendy_Debbie@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (280,'Tyrik Wenzel','Tyrik_Wenzel@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (281,'Elder Ole','Elder_Ole@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (282,'Janene Jimena','Janene_Jimena@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (283,'Carolyn Alcide','Carolyn_Alcide@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (284,'Elna Darryl','Elna_Darryl@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (285,'Rosalind Kaaren','Rosalind_Kaaren@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (286,'Dylan Orie','Dylan_Orie@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (287,'Lum Corey','Lum_Corey@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (288,'Lyn Roland','Lyn_Roland@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (289,'Erby Kyle','Erby_Kyle@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (290,'Barnie Ashely','Barnie_Ashely@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (291,'Baker Tremaine','Baker_Tremaine@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (292,'Claribel Guadalupe','Claribel_Guadalupe@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (293,'Janae Coleman','Janae_Coleman@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (294,'Alabama Lurena','Alabama_Lurena@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (295,'Errol Georgene','Errol_Georgene@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (296,'Florentino Matie','Florentino_Matie@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (297,'Tammie Wyman','Tammie_Wyman@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (298,'Celie Emilio','Celie_Emilio@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (299,'Kris Lovett','Kris_Lovett@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (300,'Daria Patrica','Daria_Patrica@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (301,'Leonardo Ezekiel','Leonardo_Ezekiel@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (302,'Ethyl Kelan','Ethyl_Kelan@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (303,'Erasmo Adrianna','Erasmo_Adrianna@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (304,'Doris Herlinda','Doris_Herlinda@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (305,'Estelle Iliana','Estelle_Iliana@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (306,'Alfredo Eugene','Alfredo_Eugene@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (307,'Taina Loree','Taina_Loree@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (308,'Boss Cortney','Boss_Cortney@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (309,'Halley Tyriq','Halley_Tyriq@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (310,'Spring Zelma','Spring_Zelma@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (311,'Volney Ulysses','Volney_Ulysses@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (312,'Collette Ewing','Collette_Ewing@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (313,'Kristian Casie','Kristian_Casie@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (314,'Izayah Dorcas','Izayah_Dorcas@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (315,'Emmit Michael','Emmit_Michael@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (316,'Primus Beckie','Primus_Beckie@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (317,'Daisie Caitlynn','Daisie_Caitlynn@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (318,'Eleanor Hyman','Eleanor_Hyman@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (319,'Marland Medora','Marland_Medora@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (320,'Sophia Geraldo','Sophia_Geraldo@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (321,'Alex Rosia','Alex_Rosia@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (322,'Teddie Eda','Teddie_Eda@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (323,'Shanika Emely','Shanika_Emely@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (324,'Fronnie Glennie','Fronnie_Glennie@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (325,'Tangela Abel','Tangela_Abel@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (326,'Orvel Demetra','Orvel_Demetra@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (327,'Jamal Inga','Jamal_Inga@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (328,'Julious Levina','Julious_Levina@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (329,'Cathleen Rayburn','Cathleen_Rayburn@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (330,'Rubin Collin','Rubin_Collin@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (331,'Kylan Nat','Kylan_Nat@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (332,'Abel Colon','Abel_Colon@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (333,'Miley Kailey','Miley_Kailey@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (334,'Buna Nila','Buna_Nila@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (335,'Oneida Coolidge','Oneida_Coolidge@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (336,'Etna Arlene','Etna_Arlene@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (337,'Delmas Herlinda','Delmas_Herlinda@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (338,'Nikia Nigel','Nikia_Nigel@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (339,'Arturo Kaiya','Arturo_Kaiya@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (340,'Masako Arlie','Masako_Arlie@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (341,'Tamya Lula','Tamya_Lula@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (342,'Lou Shanae','Lou_Shanae@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (343,'Destiny Elodie','Destiny_Elodie@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (344,'Con Kaleena','Con_Kaleena@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (345,'Selene Denese','Selene_Denese@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (346,'Harden Eleni','Harden_Eleni@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (347,'Sally Margrett','Sally_Margrett@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (348,'Jayvion Tina','Jayvion_Tina@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (349,'Shan Silver','Shan_Silver@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (350,'Shameka Theodocia','Shameka_Theodocia@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (351,'Auguste Tana','Auguste_Tana@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (352,'Tim Carin','Tim_Carin@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (353,'Mellie Cason','Mellie_Cason@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (354,'Cordell John','Cordell_John@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (355,'Renata Montgomery','Renata_Montgomery@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (356,'Anastasia Anona','Anastasia_Anona@gmail.com',21)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (357,'Cecily Violet','Cecily_Violet@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (358,'Florine Doshie','Florine_Doshie@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (359,'Tyrone Hedwig','Tyrone_Hedwig@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (360,'Virgia Maegan','Virgia_Maegan@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (361,'Veronica Sammie','Veronica_Sammie@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (362,'Sherilyn Kory','Sherilyn_Kory@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (363,'Elizah Lahoma','Elizah_Lahoma@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (364,'Dena Desirae','Dena_Desirae@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (365,'Derrek Bettie','Derrek_Bettie@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (366,'Drucilla Kala','Drucilla_Kala@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (367,'Lesta Kassidy','Lesta_Kassidy@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (368,'Dereon Katharina','Dereon_Katharina@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (369,'Lona Edwina','Lona_Edwina@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (370,'Adelard Mattie','Adelard_Mattie@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (371,'Kenton Marjory','Kenton_Marjory@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (372,'Isa Sophia','Isa_Sophia@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (373,'Melva Draven','Melva_Draven@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (374,'Carlos Adaline','Carlos_Adaline@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (375,'Christiana Zigmund','Christiana_Zigmund@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (376,'Albertine Baker','Albertine_Baker@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (377,'Itzel Caro','Itzel_Caro@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (378,'Lum Esequiel','Lum_Esequiel@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (379,'Damian Erik','Damian_Erik@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (380,'Simpson Otho','Simpson_Otho@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (381,'Kenney Erykah','Kenney_Erykah@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (382,'Thompson Jerrad','Thompson_Jerrad@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (383,'Savannah Steward','Savannah_Steward@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (384,'Rutherford Tavon','Rutherford_Tavon@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (385,'Kamora Dayle','Kamora_Dayle@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (386,'Lucian Adelle','Lucian_Adelle@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (387,'Daisy Denton','Daisy_Denton@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (388,'Cornelious Crista','Cornelious_Crista@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (389,'Saige Virge','Saige_Virge@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (390,'Cuba Treasure','Cuba_Treasure@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (391,'Coletta Jadon','Coletta_Jadon@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (392,'Edythe Izabelle','Edythe_Izabelle@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (393,'Leif Kathryne','Leif_Kathryne@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (394,'Agatha Caryl','Agatha_Caryl@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (395,'Liza Tavian','Liza_Tavian@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (396,'Ela Jobe','Ela_Jobe@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (397,'Pluma Ednah','Pluma_Ednah@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (398,'Caden Lilyana','Caden_Lilyana@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (399,'Reynold Devaughn','Reynold_Devaughn@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (400,'Nolen Al','Nolen_Al@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (401,'Deron Gabriella','Deron_Gabriella@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (402,'Osborn Leontine','Osborn_Leontine@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (403,'Lemuel Yvette','Lemuel_Yvette@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (404,'Zeno Galilea','Zeno_Galilea@gmail.com',23)
